station,t,veh_5min
717983,12600,392
717983,12900,368
717983,13200,391
717983,13500,400
717983,13800,368
717983,14100,400
717983,14400,368
717983,14700,425
717983,15000,304
717983,15300,459
717983,15600,415
717983,15900,451
717983,16200,398
717983,16500,380
717983,16800,422
717983,17100,434
717983,17400,415
717983,17700,435
717983,18000,417
717983,18300,415
717983,18600,410
717983,18900,387
717983,19200,399
717983,19500,381
717983,19800,397
717983,20100,376
717983,20400,406
717983,20700,408
717983,21000,402
717983,21300,389
717983,21600,385
717983,21900,399
717983,22200,381
717983,22500,401
717983,22800,393
717983,23100,376
717986,0,57
717986,300,190
717986,600,240
717986,900,235
717986,1200,280
717986,1500,224
717986,1800,257
717986,2100,264
717986,2400,276
717986,2700,314
717986,3000,324
717986,3300,346
717986,3600,336
717986,3900,369
717986,4200,389
717986,4500,423
717986,4800,423
717986,5100,417
717986,5400,417
717986,5700,384
717986,6000,409
717986,6300,399
717986,6600,388
717986,6900,403
717986,7200,412
717986,7500,403
717986,7800,426
717986,8100,408
717986,8400,388
717986,8700,395
717986,9000,412
717986,9300,430
717986,9600,385
717986,9900,407
717986,10200,402
717986,10500,387
717986,10800,407
717986,11100,387
717986,11400,405
717986,11700,377
717986,12000,413
717986,12300,364
717986,12600,402
717986,12900,382
717986,13200,394
717986,13500,393
717986,13800,381
717986,14100,419
717986,14400,386
717986,14700,387
717986,15000,400
717986,15300,383
717986,15600,386
717986,15900,353
717986,16200,393
717986,16500,374
717986,16800,419
717986,17100,434
717986,17400,408
717986,17700,421
717986,18000,407
717986,18300,405
717986,18600,410
717986,18900,451
717986,19200,416
717986,19500,410
717986,19800,425
717986,20100,445
717986,20400,457
717986,20700,459
717986,21000,436
717986,21300,435
717986,21600,457
717986,21900,429
717986,22200,441
717986,22500,461
717986,22800,408
717986,23100,438
717989,0,49
717989,300,183
717989,600,239
717989,900,232
717989,1200,268
717989,1500,225
717989,1800,252
717989,2100,251
717989,2400,261
717989,2700,299
717989,3000,319
717989,3300,333
717989,3600,329
717989,3900,354
717989,4200,368
717989,4500,406
717989,4800,408
717989,5100,399
717989,5400,402
717989,5700,369
717989,6000,394
717989,6300,381
717989,6600,388
717989,6900,403
717989,7200,395
717989,7500,385
717989,7800,402
717989,8100,394
717989,8400,392
717989,8700,373
717989,9000,391
717989,9300,396
717989,9600,369
717989,9900,382
717989,10200,375
717989,10500,361
717989,10800,377
717989,11100,373
717989,11400,379
717989,11700,372
717989,12000,382
717989,12300,362
717989,12600,382
717989,12900,384
717989,13200,374
717989,13500,387
717989,13800,385
717989,14100,399
717989,14400,376
717989,14700,374
717989,15000,375
717989,15300,375
717989,15600,381
717989,15900,367
717989,16200,384
717989,16500,377
717989,16800,403
717989,17100,409
717989,17400,385
717989,17700,371
717989,18000,377
717989,18300,376
717989,18600,379
717989,18900,374
717989,19200,374
717989,19500,379
717989,19800,386
717989,20100,418
717989,20400,407
717989,20700,406
717989,21000,395
717989,21300,403
717989,21600,404
717989,21900,385
717989,22200,414
717989,22500,412
717989,22800,379
717989,23100,380
717992,0,179
717992,300,312
717992,600,311
717992,900,343
717992,1200,375
717992,1500,398
717992,1800,350
717992,2100,339
717992,2400,396
717992,2700,420
717992,3000,424
717992,3300,456
717992,3600,436
717992,3900,435
717992,4200,438
717992,4500,401
717992,4800,389
717992,5100,352
717992,5400,416
717992,5700,392
717992,6000,433
717992,6300,395
717992,6600,413
717992,6900,370
717992,7200,421
717992,7500,418
717992,7800,406
717992,8100,432
717992,8400,378
717992,8700,388
717992,9000,404
717992,9300,395
717992,9600,395
717992,9900,436
717992,10200,355
717992,10500,391
717992,10800,367
717992,11100,404
717992,11400,400
717992,11700,427
717992,12000,437
717992,12300,375
717992,12600,437
717992,12900,436
717992,13200,395
717992,13500,342
717992,13800,436
717992,14100,390
717992,14400,399
717992,14700,439
717992,15000,461
717992,15300,385
717992,15600,430
717992,15900,381
717992,16200,416
717992,16500,418
717992,16800,429
717992,17100,433
717992,17400,414
717992,17700,454
717992,18000,446
717992,18300,471
717992,18600,399
717992,18900,427
717992,19200,433
717992,19500,442
717992,19800,417
717992,20100,410
717992,20400,366
717992,20700,380
717992,21000,396
717992,21300,378
717992,21600,364
717992,21900,363
717992,22200,384
717992,22500,352
717992,22800,352
717992,23100,382
717995,0,180
717995,300,327
717995,600,328
717995,900,355
717995,1200,368
717995,1500,406
717995,1800,351
717995,2100,349
717995,2400,412
717995,2700,425
717995,3000,450
717995,3300,466
717995,3600,453
717995,3900,448
717995,4200,460
717995,4500,443
717995,4800,405
717995,5100,405
717995,5400,420
717995,5700,414
717995,6000,460
717995,6300,404
717995,6600,433
717995,6900,393
717995,7200,439
717995,7500,441
717995,7800,437
717995,8100,452
717995,8400,393
717995,8700,427
717995,9000,436
717995,9300,422
717995,9600,428
717995,9900,433
717995,10200,407
717995,10500,445
717995,10800,382
717995,11100,446
717995,11400,414
717995,11700,456
717995,12000,443
717995,12300,421
717995,12600,459
717995,12900,459
717995,13200,414
717995,13500,367
717995,13800,467
717995,14100,398
717995,14400,412
717995,14700,453
717995,15000,462
717995,15300,395
717995,15600,422
717995,15900,390
717995,16200,434
717995,16500,420
717995,16800,423
717995,17100,439
717995,17400,408
717995,17700,458
717995,18000,440
717995,18300,457
717995,18600,414
717995,18900,418
717995,19200,422
717995,19500,438
717995,19800,418
717995,20100,424
717995,20400,367
717995,20700,385
717995,21000,390
717995,21300,393
717995,21600,364
717995,21900,373
717995,22200,363
717995,22500,344
717995,22800,354
717995,23100,385
718002,0,61
718002,300,191
718002,600,213
718002,900,224
718002,1200,240
718002,1500,231
718002,1800,234
718002,2100,227
718002,2400,259
718002,2700,289
718002,3000,305
718002,3300,334
718002,3600,308
718002,3900,350
718002,4200,368
718002,4500,388
718002,4800,392
718002,5100,395
718002,5400,380
718002,5700,388
718002,6000,394
718002,6300,374
718002,6600,390
718002,6900,385
718002,7200,386
718002,7500,376
718002,7800,393
718002,8100,388
718002,8400,383
718002,8700,372
718002,9000,393
718002,9300,397
718002,9600,385
718002,9900,379
718002,10200,384
718002,10500,365
718002,10800,384
718002,11100,383
718002,11400,382
718002,11700,392
718002,12000,385
718002,12300,380
718002,12600,390
718002,12900,386
718002,13200,380
718002,13500,386
718002,13800,384
718002,14100,387
718002,14400,375
718002,14700,379
718002,15000,381
718002,15300,369
718002,15600,385
718002,15900,382
718002,16200,388
718002,16500,378
718002,16800,402
718002,17100,385
718002,17400,376
718002,17700,390
718002,18000,391
718002,18300,382
718002,18600,393
718002,18900,367
718002,19200,379
718002,19500,389
718002,19800,400
718002,20100,379
718002,20400,396
718002,20700,393
718002,21000,397
718002,21300,388
718002,21600,371
718002,21900,386
718002,22200,396
718002,22500,383
718002,22800,375
718002,23100,386
718008,0,148
718008,300,219
718008,600,221
718008,900,250
718008,1200,243
718008,1500,249
718008,1800,234
718008,2100,244
718008,2400,278
718008,2700,312
718008,3000,337
718008,3300,327
718008,3600,354
718008,3900,371
718008,4200,405
718008,4500,418
718008,4800,429
718008,5100,455
718008,5400,426
718008,5700,399
718008,6000,402
718008,6300,416
718008,6600,426
718008,6900,441
718008,7200,437
718008,7500,429
718008,7800,441
718008,8100,460
718008,8400,458
718008,8700,452
718008,9000,451
718008,9300,427
718008,9600,437
718008,9900,456
718008,10200,455
718008,10500,454
718008,10800,445
718008,11100,431
718008,11400,398
718008,11700,419
718008,12000,421
718008,12300,421
718008,12600,406
718008,12900,410
718008,13200,412
718008,13500,388
718008,13800,401
718008,14100,444
718008,14400,416
718008,14700,385
718008,15000,395
718008,15300,424
718008,15600,418
718008,15900,380
718008,16200,368
718008,16500,433
718008,16800,398
718008,17100,411
718008,17400,395
718008,17700,387
718008,18000,399
718008,18300,388
718008,18600,415
718008,18900,392
718008,19200,405
718008,19500,372
718008,19800,388
718008,20100,393
718008,20400,413
718008,20700,392
718008,21000,406
718008,21300,404
718008,21600,410
718008,21900,396
718008,22200,372
718008,22500,397
718008,22800,406
718008,23100,378
718012,0,178
718012,300,220
718012,600,213
718012,900,276
718012,1200,226
718012,1500,247
718012,1800,235
718012,2100,234
718012,2400,282
718012,2700,314
718012,3000,335
718012,3300,322
718012,3600,358
718012,3900,376
718012,4200,408
718012,4500,415
718012,4800,437
718012,5100,463
718012,5400,400
718012,5700,397
718012,6000,397
718012,6300,424
718012,6600,431
718012,6900,457
718012,7200,415
718012,7500,424
718012,7800,456
718012,8100,450
718012,8400,453
718012,8700,456
718012,9000,440
718012,9300,447
718012,9600,427
718012,9900,474
718012,10200,446
718012,10500,433
718012,10800,442
718012,11100,450
718012,11400,451
718012,11700,430
718012,12000,452
718012,12300,414
718012,12600,413
718012,12900,418
718012,13200,434
718012,13500,409
718012,13800,414
718012,14100,444
718012,14400,431
718012,14700,395
718012,15000,366
718012,15300,418
718012,15600,403
718012,15900,352
718012,16200,274
718012,16500,386
718012,16800,386
718012,17100,389
718012,17400,366
718012,17700,392
718012,18000,400
718012,18300,388
718012,18600,387
718012,18900,391
718012,19200,394
718012,19500,372
718012,19800,343
718012,20100,377
718012,20400,388
718012,20700,381
718012,21000,374
718012,21300,369
718012,21600,409
718012,21900,372
718012,22200,366
718012,22500,386
718012,22800,388
718012,23100,348
718147,0,88
718147,300,284
718147,600,311
718147,900,290
718147,1200,341
718147,1500,337
718147,1800,355
718147,2100,331
718147,2400,350
718147,2700,364
718147,3000,379
718147,3300,388
718147,3600,384
718147,3900,391
718147,4200,393
718147,4500,381
718147,4800,405
718147,5100,388
718147,5400,400
718147,5700,387
718147,6000,387
718147,6300,387
718147,6600,387
718147,6900,387
718147,7200,384
718147,7500,405
718147,7800,393
718147,8100,390
718147,8400,384
718147,8700,394
718147,9000,393
718147,9300,399
718147,9600,406
718147,9900,395
718147,10200,390
718147,10500,390
718147,10800,397
718147,11100,378
718147,11400,391
718147,11700,413
718147,12000,398
718147,12300,393
718147,12600,386
718147,12900,399
718147,13200,383
718147,13500,394
718147,13800,396
718147,14100,385
718147,14400,394
718147,14700,382
718147,15000,385
718147,15300,398
718147,15600,377
718147,15900,382
718147,16200,388
718147,16500,392
718147,16800,383
718147,17100,390
718147,17400,377
718147,17700,391
718147,18000,388
718147,18300,381
718147,18600,405
718147,18900,402
718147,19200,376
718147,19500,383
718147,19800,378
718147,20100,390
718147,20400,329
718147,20700,339
718147,21000,301
718147,21300,333
718147,21600,326
718147,21900,317
718147,22200,305
718147,22500,304
718147,22800,301
718147,23100,306
718151,0,294
718151,300,336
718151,600,337
718151,900,396
718151,1200,416
718151,1500,369
718151,1800,341
718151,2100,383
718151,2400,428
718151,2700,416
718151,3000,465
718151,3300,477
718151,3600,477
718151,3900,430
718151,4200,400
718151,4500,405
718151,4800,399
718151,5100,407
718151,5400,405
718151,5700,407
718151,6000,419
718151,6300,414
718151,6600,410
718151,6900,383
718151,7200,356
718151,7500,432
718151,7800,350
718151,8100,392
718151,8400,432
718151,8700,400
718151,9000,235
718151,9300,473
718151,9600,389
718151,9900,386
718151,10200,347
718151,10500,409
718151,10800,350
718151,11100,395
718151,11400,440
718151,11700,322
718151,12000,384
718151,12300,367
718151,12600,480
718151,12900,332
718151,13200,416
718151,13500,407
718151,13800,365
718151,14100,365
718151,14400,350
718151,14700,464
718151,15000,299
718151,15300,404
718151,15600,420
718151,15900,448
718151,16200,389
718151,16500,402
718151,16800,431
718151,17100,424
718151,17400,414
718151,17700,418
718151,18000,407
718151,18300,412
718151,18600,414
718151,18900,415
718151,19200,411
718151,19500,407
718151,19800,403
718151,20100,414
718151,20400,412
718151,20700,412
718151,21000,406
718151,21300,411
718151,21600,410
718151,21900,412
718151,22200,420
718151,22500,407
718151,22800,411
718151,23100,410
718320,0,21
718320,300,236
718320,600,309
718320,900,313
718320,1200,326
718320,1500,345
718320,1800,363
718320,2100,361
718320,2400,348
718320,2700,388
718320,3000,375
718320,3300,400
718320,3600,429
718320,3900,408
718320,4200,437
718320,4500,405
718320,4800,397
718320,5100,423
718320,5400,416
718320,5700,397
718320,6000,426
718320,6300,415
718320,6600,411
718320,6900,430
718320,7200,387
718320,7500,450
718320,7800,422
718320,8100,405
718320,8400,383
718320,8700,410
718320,9000,419
718320,9300,392
718320,9600,374
718320,9900,398
718320,10200,401
718320,10500,397
718320,10800,403
718320,11100,409
718320,11400,409
718320,11700,419
718320,12000,419
718320,12300,438
718320,12600,410
718320,12900,403
718320,13200,414
718320,13500,419
718320,13800,403
718320,14100,433
718320,14400,394
718320,14700,412
718320,15000,407
718320,15300,410
718320,15600,409
718320,15900,394
718320,16200,376
718320,16500,398
718320,16800,402
718320,17100,392
718320,17400,393
718320,17700,378
718320,18000,415
718320,18300,410
718320,18600,380
718320,18900,397
718320,19200,389
718320,19500,385
718320,19800,354
718320,20100,362
718320,20400,385
718320,20700,323
718320,21000,313
718320,21300,327
718320,21600,332
718320,21900,320
718320,22200,329
718320,22500,316
718320,22800,294
718320,23100,299
761776,0,41
761776,300,198
761776,600,262
761776,900,265
761776,1200,284
761776,1500,261
761776,1800,273
761776,2100,311
761776,2400,299
761776,2700,354
761776,3000,355
761776,3300,396
761776,3600,395
761776,3900,389
761776,4200,458
761776,4500,448
761776,4800,469
761776,5100,470
761776,5400,474
761776,5700,444
761776,6000,464
761776,6300,451
761776,6600,445
761776,6900,465
761776,7200,430
761776,7500,448
761776,7800,445
761776,8100,437
761776,8400,482
761776,8700,460
761776,9000,467
761776,9300,477
761776,9600,486
761776,9900,427
761776,10200,460
761776,10500,454
761776,10800,454
761776,11100,444
761776,11400,448
761776,11700,457
761776,12000,461
761776,12300,456
761776,12600,420
761776,12900,442
761776,13200,444
761776,13500,444
761776,13800,437
761776,14100,450
761776,14400,458
761776,14700,418
761776,15000,459
761776,15300,451
761776,15600,421
761776,15900,416
761776,16200,415
761776,16500,427
761776,16800,413
761776,17100,459
761776,17400,452
761776,17700,452
761776,18000,459
761776,18300,454
761776,18600,448
761776,18900,431
761776,19200,478
761776,19500,457
761776,19800,463
761776,20100,472
761776,20400,445
761776,20700,484
761776,21000,458
761776,21300,443
761776,21600,459
761776,21900,453
761776,22200,485
761776,22500,456
761776,22800,435
761776,23100,437
768984,0,323
768984,300,338
768984,600,350
768984,900,409
768984,1200,433
768984,1500,373
768984,1800,356
768984,2100,408
768984,2400,454
768984,2700,428
768984,3000,502
768984,3300,502
768984,3600,487
768984,3900,435
768984,4200,423
768984,4500,415
768984,4800,419
768984,5100,427
768984,5400,419
768984,5700,438
768984,6000,434
768984,6300,430
768984,6600,438
768984,6900,424
768984,7200,392
768984,7500,426
768984,7800,397
768984,8100,442
768984,8400,382
768984,8700,415
768984,9000,343
768984,9300,424
768984,9600,424
768984,9900,390
768984,10200,385
768984,10500,439
768984,10800,340
768984,11100,402
768984,11400,465
768984,11700,375
768984,12000,394
768984,12300,439
768984,12600,425
768984,12900,403
768984,13200,422
768984,13500,405
768984,13800,396
768984,14100,350
768984,14400,422
768984,14700,417
768984,15000,366
768984,15300,384
768984,15600,434
768984,15900,428
768984,16200,421
768984,16500,429
768984,16800,436
768984,17100,451
768984,17400,428
768984,17700,430
768984,18000,428
768984,18300,425
768984,18600,440
768984,18900,431
768984,19200,435
768984,19500,431
768984,19800,430
768984,20100,433
768984,20400,428
768984,20700,438
768984,21000,434
768984,21300,439
768984,21600,429
768984,21900,432
768984,22200,443
768984,22500,426
768984,22800,449
768984,23100,435
774358,0,55
774358,300,211
774358,600,263
774358,900,275
774358,1200,289
774358,1500,258
774358,1800,285
774358,2100,291
774358,2400,302
774358,2700,349
774358,3000,374
774358,3300,407
774358,3600,373
774358,3900,429
774358,4200,453
774358,4500,470
774358,4800,486
774358,5100,466
774358,5400,467
774358,5700,431
774358,6000,457
774358,6300,444
774358,6600,442
774358,6900,466
774358,7200,462
774358,7500,451
774358,7800,482
774358,8100,428
774358,8400,482
774358,8700,427
774358,9000,478
774358,9300,467
774358,9600,452
774358,9900,425
774358,10200,447
774358,10500,453
774358,10800,452
774358,11100,441
774358,11400,467
774358,11700,449
774358,12000,461
774358,12300,412
774358,12600,451
774358,12900,446
774358,13200,437
774358,13500,447
774358,13800,426
774358,14100,465
774358,14400,442
774358,14700,412
774358,15000,454
774358,15300,435
774358,15600,437
774358,15900,398
774358,16200,421
774358,16500,436
774358,16800,415
774358,17100,467
774358,17400,451
774358,17700,448
774358,18000,464
774358,18300,445
774358,18600,447
774358,18900,473
774358,19200,464
774358,19500,465
774358,19800,456
774358,20100,498
774358,20400,464
774358,20700,515
774358,21000,446
774358,21300,511
774358,21600,411
774358,21900,522
774358,22200,473
774358,22500,442
774358,22800,466
774358,23100,453
774359,0,249
774359,300,333
774359,600,366
774359,900,406
774359,1200,426
774359,1500,397
774359,1800,373
774359,2100,391
774359,2400,417
774359,2700,450
774359,3000,462
774359,3300,506
774359,3600,518
774359,3900,497
774359,4200,470
774359,4500,443
774359,4800,445
774359,5100,350
774359,5400,491
774359,5700,379
774359,6000,482
774359,6300,457
774359,6600,359
774359,6900,426
774359,7200,443
774359,7500,380
774359,7800,452
774359,8100,452
774359,8400,454
774359,8700,336
774359,9000,457
774359,9300,447
774359,9600,395
774359,9900,366
774359,10200,434
774359,10500,402
774359,10800,397
774359,11100,445
774359,11400,389
774359,11700,439
774359,12000,406
774359,12300,497
774359,12600,375
774359,12900,402
774359,13200,471
774359,13500,445
774359,13800,393
774359,14100,416
774359,14400,463
774359,14700,369
774359,15000,466
774359,15300,471
774359,15600,426
774359,15900,432
774359,16200,468
774359,16500,457
774359,16800,391
774359,17100,503
774359,17400,422
774359,17700,470
774359,18000,494
774359,18300,459
774359,18600,475
774359,18900,428
774359,19200,442
774359,19500,423
774359,19800,422
774359,20100,419
774359,20400,409
774359,20700,428
774359,21000,421
774359,21300,400
774359,21600,405
774359,21900,410
774359,22200,416
774359,22500,401
774359,22800,412
774359,23100,396
776203,0,12
776203,300,216
776203,600,274
776203,900,300
776203,1200,305
776203,1500,333
776203,1800,334
776203,2100,332
776203,2400,310
776203,2700,358
776203,3000,352
776203,3300,379
776203,3600,388
776203,3900,377
776203,4200,383
776203,4500,391
776203,4800,376
776203,5100,362
776203,5400,395
776203,5700,377
776203,6000,387
776203,6300,388
776203,6600,380
776203,6900,388
776203,7200,376
776203,7500,404
776203,7800,401
776203,8100,362
776203,8400,379
776203,8700,363
776203,9000,390
776203,9300,371
776203,9600,379
776203,9900,357
776203,10200,357
776203,10500,360
776203,10800,400
776203,11100,360
776203,11400,356
776203,11700,375
776203,12000,362
776203,12300,378
776203,12600,387
776203,12900,360
776203,13200,372
776203,13500,387
776203,13800,376
776203,14100,374
776203,14400,365
776203,14700,373
776203,15000,351
776203,15300,378
776203,15600,372
776203,15900,366
776203,16200,312
776203,16500,385
776203,16800,368
776203,17100,348
776203,17400,366
776203,17700,339
776203,18000,360
776203,18300,371
776203,18600,356
776203,18900,344
776203,19200,343
776203,19500,351
776203,19800,315
776203,20100,333
776203,20400,339
776203,20700,297
776203,21000,298
776203,21300,294
776203,21600,298
776203,21900,283
776203,22200,306
776203,22500,290
776203,22800,262
776203,23100,292
776208,0,183
776208,300,229
776208,600,221
776208,900,281
776208,1200,234
776208,1500,252
776208,1800,243
776208,2100,238
776208,2400,293
776208,2700,317
776208,3000,344
776208,3300,331
776208,3600,368
776208,3900,385
776208,4200,420
776208,4500,434
776208,4800,452
776208,5100,473
776208,5400,404
776208,5700,406
776208,6000,406
776208,6300,434
776208,6600,442
776208,6900,479
776208,7200,427
776208,7500,432
776208,7800,481
776208,8100,465
776208,8400,458
776208,8700,468
776208,9000,461
776208,9300,477
776208,9600,438
776208,9900,502
776208,10200,460
776208,10500,457
776208,10800,468
776208,11100,471
776208,11400,472
776208,11700,452
776208,12000,473
776208,12300,427
776208,12600,433
776208,12900,440
776208,13200,459
776208,13500,425
776208,13800,438
776208,14100,476
776208,14400,452
776208,14700,408
776208,15000,384
776208,15300,436
776208,15600,435
776208,15900,367
776208,16200,283
776208,16500,406
776208,16800,400
776208,17100,401
776208,17400,375
776208,17700,409
776208,18000,419
776208,18300,403
776208,18600,400
776208,18900,404
776208,19200,408
776208,19500,388
776208,19800,363
776208,20100,390
776208,20400,405
776208,20700,394
776208,21000,390
776208,21300,384
776208,21600,427
776208,21900,390
776208,22200,374
776208,22500,405
776208,22800,405
776208,23100,366
776266,0,100
776266,300,300
776266,600,319
776266,900,302
776266,1200,357
776266,1500,359
776266,1800,352
776266,2100,335
776266,2400,369
776266,2700,379
776266,3000,393
776266,3300,411
776266,3600,384
776266,3900,395
776266,4200,396
776266,4500,394
776266,4800,425
776266,5100,399
776266,5400,418
776266,5700,385
776266,6000,401
776266,6300,397
776266,6600,407
776266,6900,398
776266,7200,388
776266,7500,423
776266,7800,407
776266,8100,393
776266,8400,395
776266,8700,404
776266,9000,405
776266,9300,412
776266,9600,412
776266,9900,398
776266,10200,413
776266,10500,403
776266,10800,402
776266,11100,401
776266,11400,405
776266,11700,432
776266,12000,395
776266,12300,399
776266,12600,397
776266,12900,417
776266,13200,383
776266,13500,411
776266,13800,414
776266,14100,395
776266,14400,401
776266,14700,392
776266,15000,395
776266,15300,418
776266,15600,389
776266,15900,404
776266,16200,414
776266,16500,415
776266,16800,410
776266,17100,408
776266,17400,393
776266,17700,402
776266,18000,408
776266,18300,425
776266,18600,412
776266,18900,432
776266,19200,414
776266,19500,406
776266,19800,407
776266,20100,420
776266,20400,352
776266,20700,358
776266,21000,341
776266,21300,359
776266,21600,358
776266,21900,346
776266,22200,330
776266,22500,322
776266,22800,333
776266,23100,328
776289,0,140
776289,300,223
776289,600,215
776289,900,255
776289,1200,245
776289,1500,245
776289,1800,235
776289,2100,238
776289,2400,288
776289,2700,306
776289,3000,339
776289,3300,324
776289,3600,357
776289,3900,368
776289,4200,411
776289,4500,413
776289,4800,426
776289,5100,452
776289,5400,433
776289,5700,399
776289,6000,405
776289,6300,416
776289,6600,428
776289,6900,440
776289,7200,443
776289,7500,428
776289,7800,441
776289,8100,460
776289,8400,457
776289,8700,450
776289,9000,454
776289,9300,429
776289,9600,438
776289,9900,454
776289,10200,458
776289,10500,452
776289,10800,446
776289,11100,387
776289,11400,407
776289,11700,407
776289,12000,420
776289,12300,425
776289,12600,409
776289,12900,398
776289,13200,422
776289,13500,384
776289,13800,394
776289,14100,409
776289,14400,413
776289,14700,414
776289,15000,407
776289,15300,392
776289,15600,422
776289,15900,408
776289,16200,384
776289,16500,430
776289,16800,407
776289,17100,405
776289,17400,400
776289,17700,385
776289,18000,403
776289,18300,382
776289,18600,419
776289,18900,376
776289,19200,400
776289,19500,379
776289,19800,400
776289,20100,391
776289,20400,413
776289,20700,395
776289,21000,403
776289,21300,406
776289,21600,397
776289,21900,407
776289,22200,365
776289,22500,400
776289,22800,421
776289,23100,385
776290,0,28
776290,300,269
776290,600,324
776290,900,339
776290,1200,353
776290,1500,365
776290,1800,393
776290,2100,364
776290,2400,375
776290,2700,397
776290,3000,411
776290,3300,436
776290,3600,432
776290,3900,447
776290,4200,453
776290,4500,418
776290,4800,430
776290,5100,456
776290,5400,444
776290,5700,450
776290,6000,419
776290,6300,431
776290,6600,439
776290,6900,458
776290,7200,438
776290,7500,445
776290,7800,445
776290,8100,411
776290,8400,413
776290,8700,439
776290,9000,434
776290,9300,412
776290,9600,409
776290,9900,424
776290,10200,412
776290,10500,420
776290,10800,427
776290,11100,432
776290,11400,446
776290,11700,433
776290,12000,476
776290,12300,449
776290,12600,418
776290,12900,442
776290,13200,450
776290,13500,429
776290,13800,454
776290,14100,452
776290,14400,432
776290,14700,422
776290,15000,426
776290,15300,446
776290,15600,419
776290,15900,423
776290,16200,405
776290,16500,425
776290,16800,416
776290,17100,425
776290,17400,415
776290,17700,410
776290,18000,446
776290,18300,422
776290,18600,404
776290,18900,438
776290,19200,428
776290,19500,407
776290,19800,403
776290,20100,403
776290,20400,427
776290,20700,350
776290,21000,351
776290,21300,362
776290,21600,356
776290,21900,350
776290,22200,348
776290,22500,345
776290,22800,324
776290,23100,332
776295,0,56
776295,300,178
776295,600,205
776295,900,206
776295,1200,229
776295,1500,226
776295,1800,233
776295,2100,216
776295,2400,256
776295,2700,278
776295,3000,288
776295,3300,319
776295,3600,302
776295,3900,329
776295,4200,347
776295,4500,375
776295,4800,372
776295,5100,384
776295,5400,367
776295,5700,372
776295,6000,374
776295,6300,358
776295,6600,377
776295,6900,372
776295,7200,374
776295,7500,361
776295,7800,371
776295,8100,369
776295,8400,359
776295,8700,355
776295,9000,373
776295,9300,375
776295,9600,355
776295,9900,359
776295,10200,365
776295,10500,348
776295,10800,357
776295,11100,366
776295,11400,364
776295,11700,364
776295,12000,354
776295,12300,356
776295,12600,368
