station,t,mph
717986,14700,56.07
717986,15000,56.365
717986,15300,59.229
717986,15600,56.104
717986,15900,59.149
717986,16200,55.707
717986,16500,56.341
717986,16800,57.667
717986,17100,55.681
717986,17400,56.283
717986,17700,54.515
717986,18000,54.218
717986,18300,56.696
717986,18600,55.692
717986,18900,53.662
717986,19200,53.305
717986,19500,57.296
717986,19800,53.849
717986,20100,57.683
717986,20400,56.276
717986,20700,51.317
717986,21000,54.377
717986,21300,56.233
717986,21600,53.895
717986,21900,57.202
717986,22200,58.078
717986,22500,54.165
717986,22800,56.802
717986,23100,56.326
717989,0,66.118
717989,300,63.291
717989,600,62.575
717989,900,61.332
717989,1200,62.537
717989,1500,62.282
717989,1800,62.061
717989,2100,61.448
717989,2400,61.256
717989,2700,61.385
717989,3000,61.511
717989,3300,57.191
717989,3600,60.62
717989,3900,59.751
717989,4200,58.044
717989,4500,56.775
717989,4800,54.373
717989,5100,56.634
717989,5400,58.264
717989,5700,58.624
717989,6000,53.095
717989,6300,57.845
717989,6600,58.657
717989,6900,55.725
717989,7200,58.604
717989,7500,56.08
717989,7800,56.588
717989,8100,50.928
717989,8400,50.107
717989,8700,57.221
717989,9000,57.309
717989,9300,50.88
717989,9600,52.197
717989,9900,57.396
717989,10200,52.711
717989,10500,52.985
717989,10800,57.715
717989,11100,57.2
717989,11400,56.292
717989,11700,49.791
717989,12000,54.788
717989,12300,58.88
717989,12600,50.329
717989,12900,59.077
717989,13200,59.354
717989,13500,55.399
717989,13800,60.27
717989,14100,52.807
717989,14400,48.44
717989,14700,56.687
717989,15000,58.278
717989,15300,60.556
717989,15600,56.9
717989,15900,58.844
717989,16200,57.183
717989,16500,59.85
717989,16800,56.425
717989,17100,57.176
717989,17400,57.529
717989,17700,56.315
717989,18000,56.22
717989,18300,56.932
717989,18600,57.43
717989,18900,57.636
717989,19200,51.713
717989,19500,58.114
717989,19800,52.123
717989,20100,60.908
717989,20400,58.553
717989,20700,52.689
717989,21000,54.414
717989,21300,58.353
717989,21600,52.547
717989,21900,58.858
717989,22200,57.684
717989,22500,56.522
717989,22800,57.263
717989,23100,59.581
717992,0,60.963
717992,300,61.024
717992,600,59.783
717992,900,51.775
717992,1200,59.377
717992,1500,57.144
717992,1800,58.414
717992,2100,57.645
717992,2400,57.642
717992,2700,52.615
717992,3000,41.539
717992,3300,47.636
717992,3600,35.752
717992,3900,35.734
717992,4200,33.705
717992,4500,32.254
717992,4800,36.421
717992,5100,33.235
717992,5400,36.619
717992,5700,36.551
717992,6000,52.242
717992,6300,45.092
717992,6600,42.505
717992,6900,50.1
717992,7200,50.527
717992,7500,45.084
717992,7800,48.935
717992,8100,54.071
717992,8400,53.848
717992,8700,47.392
717992,9000,39.681
717992,9300,41.321
717992,9600,56.769
717992,9900,56.929
717992,10200,46.311
717992,10500,57.635
717992,10800,43.96
717992,11100,54.201
717992,11400,48.38
717992,11700,36.585
717992,12000,46.799
717992,12300,52.98
717992,12600,51.419
717992,12900,43.369
717992,13200,39.447
717992,13500,47.956
717992,13800,41.334
717992,14100,53.979
717992,14400,56.11
717992,14700,51.431
717992,15000,47.694
717992,15300,43.932
717992,15600,49.445
717992,15900,50.144
717992,16200,55.57
717992,16500,57.768
717992,16800,53.737
717992,17100,54.263
717992,17400,50.368
717992,17700,53.192
717992,18000,54.316
717992,18300,58.291
717992,18600,49.735
717992,18900,53.546
717992,19200,49.412
717992,19500,54.648
717992,19800,60.0
717992,20100,60.717
717992,20400,60.133
717992,20700,58.511
717992,21000,52.536
717992,21300,54.405
717992,21600,59.706
717992,21900,57.689
717992,22200,57.79
717992,22500,55.652
717992,22800,54.859
717992,23100,59.037
717995,0,57.857
717995,300,58.311
717995,600,58.073
717995,900,51.619
717995,1200,57.938
717995,1500,57.957
717995,1800,58.33
717995,2100,57.788
717995,2400,58.246
717995,2700,54.921
717995,3000,45.855
717995,3300,52.649
717995,3600,46.187
717995,3900,43.859
717995,4200,42.656
717995,4500,39.794
717995,4800,40.171
717995,5100,39.903
717995,5400,43.793
717995,5700,45.198
717995,6000,54.855
717995,6300,52.292
717995,6600,48.536
717995,6900,53.978
717995,7200,54.074
717995,7500,50.035
717995,7800,51.019
717995,8100,53.644
717995,8400,54.4
717995,8700,48.887
717995,9000,47.302
717995,9300,47.012
717995,9600,53.837
717995,9900,56.004
717995,10200,49.766
717995,10500,54.318
717995,10800,50.399
717995,11100,52.339
717995,11400,52.453
717995,11700,46.217
717995,12000,49.919
717995,12300,52.691
717995,12600,52.755
717995,12900,49.67
717995,13200,48.811
717995,13500,52.334
717995,13800,49.976
717995,14100,56.526
717995,14400,55.469
717995,14700,52.71
717995,15000,51.851
717995,15300,50.427
717995,15600,54.289
717995,15900,53.846
717995,16200,54.217
717995,16500,57.278
717995,16800,56.083
717995,17100,53.872
717995,17400,53.153
717995,17700,54.017
717995,18000,56.855
717995,18300,57.608
717995,18600,50.04
717995,18900,52.894
717995,19200,53.074
717995,19500,55.168
717995,19800,58.15
717995,20100,56.657
717995,20400,57.626
717995,20700,56.305
717995,21000,50.86
717995,21300,54.533
717995,21600,56.392
717995,21900,55.788
717995,22200,56.264
717995,22500,54.62
717995,22800,53.401
717995,23100,56.136
718002,0,65.671
718002,300,62.671
718002,600,62.483
718002,900,62.252
718002,1200,63.232
718002,1500,63.463
718002,1800,62.315
718002,2100,61.409
718002,2400,62.595
718002,2700,62.97
718002,3000,61.82
718002,3300,62.215
718002,3600,61.219
718002,3900,61.342
718002,4200,61.094
718002,4500,61.571
718002,4800,61.422
718002,5100,60.344
718002,5400,60.096
718002,5700,60.768
718002,6000,60.568
718002,6300,61.05
718002,6600,61.054
718002,6900,59.89
718002,7200,61.026
718002,7500,60.346
718002,7800,60.735
718002,8100,58.732
718002,8400,60.372
718002,8700,61.065
718002,9000,61.512
718002,9300,60.387
718002,9600,61.256
718002,9900,61.101
718002,10200,60.245
718002,10500,60.629
718002,10800,60.457
718002,11100,59.574
718002,11400,60.4
718002,11700,59.96
718002,12000,61.445
718002,12300,60.901
718002,12600,61.5
718002,12900,60.766
718002,13200,61.448
718002,13500,60.976
718002,13800,61.286
718002,14100,60.314
718002,14400,61.122
718002,14700,59.77
718002,15000,61.608
718002,15300,61.035
718002,15600,60.854
718002,15900,60.223
718002,16200,61.956
718002,16500,61.98
718002,16800,61.15
718002,17100,61.287
718002,17400,60.197
718002,17700,61.968
718002,18000,60.931
718002,18300,61.363
718002,18600,61.46
718002,18900,61.134
718002,19200,60.871
718002,19500,61.424
718002,19800,60.785
718002,20100,62.979
718002,20400,61.138
718002,20700,60.486
718002,21000,62.402
718002,21300,60.982
718002,21600,61.873
718002,21900,61.548
718002,22200,61.526
718002,22500,61.403
718002,22800,61.135
718002,23100,61.079
718008,0,54.494
718008,300,53.294
718008,600,53.359
718008,900,53.668
718008,1200,54.018
718008,1500,52.846
718008,1800,53.238
718008,2100,52.43
718008,2400,53.499
718008,2700,52.888
718008,3000,52.345
718008,3300,53.434
718008,3600,52.043
718008,3900,52.557
718008,4200,51.865
718008,4500,51.967
718008,4800,51.423
718008,5100,50.673
718008,5400,51.077
718008,5700,51.104
718008,6000,52.251
718008,6300,51.246
718008,6600,52.022
718008,6900,51.179
718008,7200,50.601
718008,7500,51.525
718008,7800,50.569
718008,8100,51.466
718008,8400,51.193
718008,8700,51.707
718008,9000,52.174
718008,9300,51.719
718008,9600,52.097
718008,9900,51.32
718008,10200,51.34
718008,10500,51.122
718008,10800,51.39
718008,11100,51.245
718008,11400,50.582
718008,11700,51.643
718008,12000,51.813
718008,12300,51.024
718008,12600,51.825
718008,12900,51.875
718008,13200,50.95
718008,13500,51.944
718008,13800,51.213
718008,14100,51.95
718008,14400,52.436
718008,14700,52.054
718008,15000,51.89
718008,15300,51.352
718008,15600,51.418
718008,15900,51.868
718008,16200,52.747
718008,16500,52.175
718008,16800,52.199
718008,17100,51.017
718008,17400,52.023
718008,17700,52.62
718008,18000,52.279
718008,18300,51.266
718008,18600,51.678
718008,18900,52.15
718008,19200,52.736
718008,19500,51.759
718008,19800,52.536
718008,20100,52.325
718008,20400,51.863
718008,20700,51.901
718008,21000,52.018
718008,21300,51.228
718008,21600,52.474
718008,21900,51.68
718008,22200,51.963
718008,22500,52.627
718008,22800,51.874
718008,23100,52.138
718012,0,53.646
718012,300,53.39
718012,600,52.525
718012,900,52.005
718012,1200,53.196
718012,1500,51.674
718012,1800,51.668
718012,2100,51.76
718012,2400,51.838
718012,2700,51.535
718012,3000,51.555
718012,3300,51.444
718012,3600,49.414
718012,3900,50.002
718012,4200,49.889
718012,4500,48.831
718012,4800,48.751
718012,5100,48.615
718012,5400,48.886
718012,5700,48.572
718012,6000,50.369
718012,6300,49.737
718012,6600,48.682
718012,6900,49.475
718012,7200,48.936
718012,7500,49.87
718012,7800,49.182
718012,8100,48.7
718012,8400,50.045
718012,8700,49.689
718012,9000,50.08
718012,9300,48.802
718012,9600,50.305
718012,9900,49.097
718012,10200,49.244
718012,10500,49.25
718012,10800,49.11
718012,11100,49.197
718012,11400,50.089
718012,11700,49.857
718012,12000,48.876
718012,12300,49.458
718012,12600,50.079
718012,12900,48.793
718012,13200,50.225
718012,13500,50.403
718012,13800,49.733
718012,14100,49.664
718012,14400,49.546
718012,14700,50.113
718012,15000,49.833
718012,15300,49.354
718012,15600,49.118
718012,15900,50.18
718012,16200,51.82
718012,16500,49.958
718012,16800,50.443
718012,17100,48.915
718012,17400,50.171
718012,17700,50.517
718012,18000,49.958
718012,18300,49.603
718012,18600,49.801
718012,18900,49.19
718012,19200,49.663
718012,19500,49.685
718012,19800,51.936
718012,20100,50.599
718012,20400,49.674
718012,20700,50.522
718012,21000,49.622
718012,21300,49.359
718012,21600,50.066
718012,21900,50.269
718012,22200,49.276
718012,22500,49.777
718012,22800,49.847
718012,23100,50.839
718147,0,61.631
718147,300,62.295
718147,600,61.071
718147,900,61.376
718147,1200,58.526
718147,1500,61.075
718147,1800,59.817
718147,2100,61.243
718147,2400,59.215
718147,2700,59.132
718147,3000,59.885
718147,3300,56.448
718147,3600,57.555
718147,3900,54.854
718147,4200,51.445
718147,4500,53.817
718147,4800,39.725
718147,5100,43.394
718147,5400,41.207
718147,5700,43.878
718147,6000,43.252
718147,6300,49.795
718147,6600,52.81
718147,6900,52.86
718147,7200,58.426
718147,7500,57.247
718147,7800,57.153
718147,8100,58.354
718147,8400,58.135
718147,8700,58.97
718147,9000,58.216
718147,9300,57.321
718147,9600,57.235
718147,9900,59.837
718147,10200,60.272
718147,10500,58.222
718147,10800,58.832
718147,11100,59.251
718147,11400,61.82
718147,11700,54.015
718147,12000,57.924
718147,12300,57.434
718147,12600,59.468
718147,12900,58.668
718147,13200,57.732
718147,13500,58.486
718147,13800,57.543
718147,14100,57.09
718147,14400,59.037
718147,14700,58.761
718147,15000,57.98
718147,15300,58.78
718147,15600,58.11
718147,15900,57.859
718147,16200,59.165
718147,16500,61.28
718147,16800,60.463
718147,17100,59.781
718147,17400,60.005
718147,17700,60.194
718147,18000,60.383
718147,18300,59.402
718147,18600,60.044
718147,18900,60.017
718147,19200,60.797
718147,19500,58.544
718147,19800,60.939
718147,20100,62.008
718147,20400,61.752
718147,20700,61.5
718147,21000,61.022
718147,21300,60.171
718147,21600,60.72
718147,21900,60.614
718147,22200,60.455
718147,22500,60.972
718147,22800,61.46
718147,23100,60.4
718151,0,59.582
718151,300,59.049
718151,600,57.36
718151,900,55.626
718151,1200,54.816
718151,1500,56.469
718151,1800,57.152
718151,2100,56.126
718151,2400,53.81
718151,2700,52.462
718151,3000,51.961
718151,3300,50.6
718151,3600,45.48
718151,3900,42.524
718151,4200,39.758
718151,4500,38.716
718151,4800,38.836
718151,5100,46.279
718151,5400,47.294
718151,5700,49.835
718151,6000,50.309
718151,6300,51.253
718151,6600,50.837
718151,6900,51.842
718151,7200,53.347
718151,7500,50.716
718151,7800,54.143
718151,8100,54.414
718151,8400,55.22
718151,8700,52.744
718151,9000,53.727
718151,9300,54.577
718151,9600,56.265
718151,9900,56.314
718151,10200,55.02
718151,10500,54.788
718151,10800,55.191
718151,11100,58.706
718151,11400,52.396
718151,11700,53.59
718151,12000,55.205
718151,12300,54.948
718151,12600,56.335
718151,12900,48.599
718151,13200,52.543
718151,13500,53.296
718151,13800,52.644
718151,14100,53.709
718151,14400,54.726
718151,14700,55.106
718151,15000,52.025
718151,15300,53.396
718151,15600,52.104
718151,15900,55.168
718151,16200,53.927
718151,16500,53.371
718151,16800,53.163
718151,17100,53.104
718151,17400,50.527
718151,17700,52.898
718151,18000,50.804
718151,18300,54.41
718151,18600,52.968
718151,18900,51.067
718151,19200,48.138
718151,19500,54.418
718151,19800,59.34
718151,20100,58.002
718151,20400,58.046
718151,20700,56.054
718151,21000,55.45
718151,21300,56.556
718151,21600,56.964
718151,21900,56.954
718151,22200,58.447
718151,22500,57.417
718151,22800,54.663
718151,23100,57.512
718320,0,64.874
718320,300,60.897
718320,600,61.345
718320,900,59.911
718320,1200,59.595
718320,1500,59.294
718320,1800,59.543
718320,2100,59.92
718320,2400,59.329
718320,2700,57.86
718320,3000,59.132
718320,3300,56.539
718320,3600,55.132
718320,3900,55.684
718320,4200,50.09
718320,4500,52.393
718320,4800,54.209
718320,5100,44.696
718320,5400,46.069
718320,5700,50.526
718320,6000,50.25
718320,6300,47.607
718320,6600,51.473
718320,6900,51.47
718320,7200,53.229
718320,7500,54.397
718320,7800,56.07
718320,8100,57.023
718320,8400,56.419
718320,8700,57.332
718320,9000,57.503
718320,9300,59.003
718320,9600,56.414
718320,9900,57.735
718320,10200,58.974
718320,10500,57.465
718320,10800,58.993
718320,11100,57.421
718320,11400,57.41
718320,11700,58.102
718320,12000,53.138
718320,12300,56.4
718320,12600,58.211
718320,12900,58.431
718320,13200,56.866
718320,13500,56.683
718320,13800,57.61
718320,14100,54.579
718320,14400,56.925
718320,14700,55.324
718320,15000,56.314
718320,15300,56.049
718320,15600,56.443
718320,15900,57.391
718320,16200,57.85
718320,16500,59.948
718320,16800,60.464
718320,17100,59.452
718320,17400,58.698
718320,17700,58.624
718320,18000,58.803
718320,18300,57.363
718320,18600,59.389
718320,18900,58.317
718320,19200,58.835
718320,19500,58.344
718320,19800,59.708
718320,20100,60.589
718320,20400,61.074
718320,20700,60.929
718320,21000,59.281
718320,21300,58.775
718320,21600,59.464
718320,21900,61.195
718320,22200,60.347
718320,22500,59.806
718320,22800,60.775
718320,23100,59.701
761776,0,63.86
761776,300,62.963
761776,600,61.542
761776,900,60.588
761776,1200,61.256
761776,1500,61.951
761776,1800,61.373
761776,2100,60.218
761776,2400,59.347
761776,2700,58.843
761776,3000,58.671
761776,3300,56.416
761776,3600,59.49
761776,3900,56.548
761776,4200,57.325
761776,4500,51.162
761776,4800,52.514
761776,5100,55.62
761776,5400,48.899
761776,5700,55.61
761776,6000,56.462
761776,6300,55.382
761776,6600,56.097
761776,6900,55.311
761776,7200,52.008
761776,7500,54.276
761776,7800,48.293
761776,8100,50.605
761776,8400,47.342
761776,8700,53.042
761776,9000,51.244
761776,9300,53.625
761776,9600,52.967
761776,9900,49.782
761776,10200,52.332
761776,10500,52.807
761776,10800,54.826
761776,11100,53.508
761776,11400,51.806
761776,11700,50.963
761776,12000,54.61
761776,12300,55.502
761776,12600,57.213
761776,12900,54.449
761776,13200,53.039
761776,13500,53.16
761776,13800,53.312
761776,14100,56.695
761776,14400,54.266
761776,14700,51.089
761776,15000,55.924
761776,15300,57.558
761776,15600,55.544
761776,15900,57.594
761776,16200,54.63
761776,16500,58.96
761776,16800,56.33
761776,17100,53.714
761776,17400,52.679
761776,17700,49.948
761776,18000,53.24
761776,18300,53.349
761776,18600,55.064
761776,18900,53.73
761776,19200,53.045
761776,19500,51.646
761776,19800,52.64
761776,20100,53.702
761776,20400,51.295
761776,20700,47.401
761776,21000,44.576
761776,21300,53.411
761776,21600,50.674
761776,21900,50.158
761776,22200,53.263
761776,22500,50.975
761776,22800,53.625
761776,23100,50.873
768984,0,60.649
768984,300,60.602
768984,600,60.215
768984,900,59.422
768984,1200,59.582
768984,1500,59.511
768984,1800,60.205
768984,2100,60.388
768984,2400,58.336
768984,2700,57.944
768984,3000,57.78
768984,3300,57.69
768984,3600,57.047
768984,3900,56.908
768984,4200,55.782
768984,4500,56.674
768984,4800,56.526
768984,5100,56.926
768984,5400,56.558
768984,5700,57.7
768984,6000,57.661
768984,6300,58.407
768984,6600,57.372
768984,6900,58.334
768984,7200,59.749
768984,7500,58.601
768984,7800,59.602
768984,8100,58.759
768984,8400,59.359
768984,8700,58.444
768984,9000,58.257
768984,9300,58.804
768984,9600,60.073
768984,9900,59.869
768984,10200,59.88
768984,10500,58.778
768984,10800,58.466
768984,11100,60.952
768984,11400,56.949
768984,11700,59.441
768984,12000,58.613
768984,12300,59.344
768984,12600,59.207
768984,12900,58.044
768984,13200,58.093
768984,13500,58.557
768984,13800,57.547
768984,14100,58.729
768984,14400,58.213
768984,14700,58.62
768984,15000,58.326
768984,15300,58.419
768984,15600,58.543
768984,15900,59.424
768984,16200,58.703
768984,16500,57.697
768984,16800,59.22
768984,17100,58.592
768984,17400,57.86
768984,17700,58.432
768984,18000,57.693
768984,18300,59.125
768984,18600,59.449
768984,18900,57.53
768984,19200,57.073
768984,19500,58.642
768984,19800,60.691
768984,20100,60.556
768984,20400,60.81
768984,20700,59.099
768984,21000,58.687
768984,21300,59.907
768984,21600,60.058
768984,21900,59.187
768984,22200,60.524
768984,22500,58.771
768984,22800,59.041
768984,23100,59.152
774358,0,64.496
774358,300,63.159
774358,600,62.213
774358,900,61.861
774358,1200,62.707
774358,1500,63.464
774358,1800,62.189
774358,2100,61.862
774358,2400,61.557
774358,2700,60.818
774358,3000,61.594
774358,3300,59.418
774358,3600,60.793
774358,3900,59.821
774358,4200,61.09
774358,4500,58.182
774358,4800,58.01
774358,5100,57.618
774358,5400,58.006
774358,5700,59.144
774358,6000,58.201
774358,6300,59.806
774358,6600,59.763
774358,6900,59.238
774358,7200,59.352
774358,7500,57.987
774358,7800,59.802
774358,8100,57.737
774358,8400,57.938
774358,8700,58.498
774358,9000,58.125
774358,9300,58.721
774358,9600,57.633
774358,9900,59.787
774358,10200,59.887
774358,10500,59.375
774358,10800,58.756
774358,11100,59.005
774358,11400,58.77
774358,11700,58.453
774358,12000,57.746
774358,12300,59.878
774358,12600,60.34
774358,12900,59.42
774358,13200,58.955
774358,13500,59.035
774358,13800,60.164
774358,14100,59.261
774358,14400,59.098
774358,14700,59.735
774358,15000,58.641
774358,15300,59.695
774358,15600,59.672
774358,15900,60.79
774358,16200,59.581
774358,16500,61.953
774358,16800,60.15
774358,17100,59.802
774358,17400,58.904
774358,17700,57.761
774358,18000,59.596
774358,18300,59.482
774358,18600,59.627
774358,18900,58.934
774358,19200,58.251
774358,19500,58.457
774358,19800,57.736
774358,20100,59.279
774358,20400,58.847
774358,20700,57.54
774358,21000,57.618
774358,21300,59.257
774358,21600,57.174
774358,21900,58.069
774358,22200,59.985
774358,22500,59.296
774358,22800,59.85
774358,23100,58.224
774359,0,61.833
774359,300,62.756
774359,600,60.847
774359,900,61.552
774359,1200,60.422
774359,1500,60.559
774359,1800,61.282
774359,2100,60.76
774359,2400,60.326
774359,2700,59.077
774359,3000,59.021
774359,3300,59.105
774359,3600,58.021
774359,3900,55.412
774359,4200,57.075
774359,4500,57.804
774359,4800,56.044
774359,5100,58.215
774359,5400,57.902
774359,5700,56.814
774359,6000,57.961
774359,6300,59.135
774359,6600,58.604
774359,6900,60.554
774359,7200,58.427
774359,7500,59.736
774359,7800,59.789
774359,8100,59.765
774359,8400,60.314
774359,8700,58.794
774359,9000,59.848
774359,9300,60.315
774359,9600,60.258
774359,9900,60.196
774359,10200,60.016
774359,10500,60.073
774359,10800,60.157
774359,11100,62.049
774359,11400,59.88
774359,11700,58.397
774359,12000,59.365
774359,12300,59.118
774359,12600,60.914
774359,12900,58.421
774359,13200,59.144
774359,13500,59.692
774359,13800,59.519
774359,14100,59.421
774359,14400,58.92
774359,14700,59.165
774359,15000,59.349
774359,15300,58.804
774359,15600,59.625
774359,15900,60.307
774359,16200,59.949
774359,16500,60.739
774359,16800,59.454
774359,17100,60.789
774359,17400,58.56
774359,17700,59.647
774359,18000,59.577
774359,18300,59.814
774359,18600,59.479
774359,18900,59.496
774359,19200,58.918
774359,19500,58.912
774359,19800,61.781
774359,20100,61.437
774359,20400,61.882
774359,20700,60.939
774359,21000,59.077
774359,21300,60.678
774359,21600,61.339
774359,21900,60.9
774359,22200,61.909
774359,22500,61.613
774359,22800,60.723
774359,23100,61.268
776203,0,66.051
776203,300,63.187
776203,600,62.592
776203,900,61.049
776203,1200,61.407
776203,1500,61.521
776203,1800,60.874
776203,2100,61.114
776203,2400,61.595
776203,2700,61.075
776203,3000,61.043
776203,3300,61.349
776203,3600,59.815
776203,3900,61.013
776203,4200,59.287
776203,4500,59.58
776203,4800,60.448
776203,5100,59.437
776203,5400,58.52
776203,5700,58.321
776203,6000,57.267
776203,6300,58.923
776203,6600,58.939
776203,6900,59.47
776203,7200,59.354
776203,7500,60.535
776203,7800,60.156
776203,8100,59.895
776203,8400,59.854
776203,8700,60.259
776203,9000,61.198
776203,9300,61.467
776203,9600,60.084
776203,9900,59.939
776203,10200,61.55
776203,10500,60.556
776203,10800,60.549
776203,11100,60.534
776203,11400,60.731
776203,11700,60.265
776203,12000,59.933
776203,12300,60.525
776203,12600,60.064
776203,12900,62.019
776203,13200,60.367
776203,13500,60.894
776203,13800,60.435
776203,14100,60.298
776203,14400,60.732
776203,14700,59.842
776203,15000,60.211
776203,15300,60.766
776203,15600,60.349
776203,15900,60.572
776203,16200,60.857
776203,16500,62.213
776203,16800,62.223
776203,17100,60.5
776203,17400,60.644
776203,17700,61.237
776203,18000,61.394
776203,18300,61.222
776203,18600,60.921
776203,18900,61.314
776203,19200,60.447
776203,19500,62.388
776203,19800,61.051
776203,20100,62.014
776203,20400,61.875
776203,20700,62.006
776203,21000,61.215
776203,21300,61.432
776203,21600,61.274
776203,21900,61.628
776203,22200,62.048
776203,22500,61.061
776203,22800,62.171
776203,23100,61.631
776208,0,53.536
776208,300,52.731
